city,title,brand,brand_series,version,year,distance,disaplacement,price,guiding_price,service,is_strict
sz,本田 凌派 2013款 1.8L 手动舒适版,本田,凌派,手动舒适版,2014,13.0,1.8L,5.94,12.50,到店服务,严选车
sz,日产 天籁 2016款 2.0L XL-Upper智尚版,日产,天籁,XL-Upper智尚版,2018,1.7,2.0L,15.02,15.62,到店服务,严选车
sz,起亚K3 2016款 1.6L 自动GLS,起亚K3,,自动GLS,2016,6.8,1.6L,6.81,7.06,到店服务,严选车
sz,斯巴鲁 傲虎 2011款 2.5i豪华版,斯巴鲁,傲虎,,2011,10.2,,10.36,10.77,到店服务,严选车
sz,日产 轩逸 2014款 1.6XV CVT尊享版,日产,轩逸,,2015,5.5,,7.79,8.05,到店服务,严选车
sz,北汽幻速S3 2016款 1.5L 手动豪华型 国V,北汽幻速S3,,手动豪华型 国V,2016,2.9,1.5L,3.31,3.35,到店服务,严选车
sz,丰田 RAV4 2009款 2.4L 自动豪华版,丰田,RAV4,自动豪华版,2011,14.9,2.4L,8.29,8.57,到店服务,严选车
sz,本田 奥德赛 2015款 改款 2.4L 智享版,本田,奥德赛,智享版,2017,5.5,2.4L,20.32,21.02,到店服务,严选车
sz,大众 迈腾 2013款 1.8TSI 豪华型,大众,迈腾,SI 豪华型,2014,10.2,1.8T,11.85,12.09,到店服务,严选车
sz,五菱宏光 2013款 1.5L 舒适型,五菱宏光,,舒适型,2013,4.4,1.5L,2.70,6.30,到店服务,非严选
sz,本田 锋范 2017款 1.5L CVT舒适版,本田,锋范,CVT舒适版,2016,10.4,1.5L,6.37,9.70,到店服务,严选车
sz,本田 缤智 2017款 1.5L CVT两驱舒适型,本田,缤智,CVT两驱舒适型,2017,4.2,1.5L,10.50,10.88,到店服务,严选车
